text,gercek,motor_b_tahmin,gecikme_sn
Ya amq cahili bak,Hakaret,Hakaret,0.7132060527801514
@USER @USER 10 parmağın 10 u da bir değildir bunuda unutma,Temiz,Temiz,0.8183298110961914
kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır kıçını alır,Hakaret,Hakaret,0.816270112991333
@USER @USER @USER @USER @USER @USER Kurban derisi topladik ta nasıl ve niye çalınır hiç anlam veremedim   Sen iftira ile kafayi bozmuşsun    Seni cehennem paklar   Zebaniler sana gereken cevabi verir,Temiz,Hakaret,0.8167879581451416
@USER Yapacak hiçbir şey yok maalesef...,Temiz,Temiz,1.0253291130065918
#MerveDemirel tutuklanma esnasında zorluk çıkardığı için kızı kaldırırken o hengameyle bacağından tutmuş. Koz Dhkpc li olduğuna dair yazı var. Ama siz illa polise saldırın it sürüleri teröristler.  Ulan polis it sürüsüyle uğraşırken ulan şunu tutuklarlarken s..m mi dicek ??,Hakaret,Hakaret,0.9191372394561768
Bu bölümün spekülasyon konusundaki gerçeği doğru bir şekilde temsil ettiğinden emin değilim Her ikisi de katılım ve katılımı caydırıyor ve Devletler arasındaki katılım eşitsizliklerini etkisiz hale getiriyor spekülatif bir görüş sunarken bu bağlamda kısaltılmamış varlıkları sunuyor Makale her iki bölümün de olgusal ifadelerden oluştuğunu varsayar Bunlar muhtemelen alıntılanmalı kaynaklanmalı veya Seçim kolejinin destekleri tartışabilir veya Seçim kolej reformu desteklenebilir diyebilir,Temiz,Temiz,0.7470510005950928
agam hurremin en iyi kalfasi cariyesi nilufer hatundu cok sirindi amk fahriye kalfa da iyiydi gerci,Hakaret,Temiz,0.7724981307983398
Teşekkürler şimdi yapacağım,Temiz,Temiz,0.8446757793426514
Önem Bence bu makale çok önemli olmalı İkinci Aliyah pratikte Yishuv inşa ederken hala İsrail in temel bir konusu değil,Temiz,Temiz,1.1016058921813965
İnsan varlıgından haberi olmayanlardan siyasetci olurmu?,Temiz,Temiz,0.7288730144500732
Kişisel bir saldırı yapmıyordum sadece sorunuzu açıklıyorum dostum sakinleşin,Temiz,Temiz,2.874350070953369
Bana göre bu sadece dağınıklık ve bu makalenin sadece silinmesi gerektiğini düşünüyorum,Temiz,Temiz,1.1158759593963623
Birbirini gerçekten seven iki kişiden biri ölürse eğer Gerçekte ölen hayatta kalandır,Temiz,Temiz,0.8176097869873047
lan CHP'li bilmem ne çocuğu bu ülkeyi terk et lan senin gibi Ermeni tohumları na bu ülkede yeri yok lan senin gibi bilmem ne çocukları bu ülkeye zarar veriyorlar yediğin ekmek burnundan gelsin lan çocuğun çoluğundan çıksın lan gavat https://t.co/mk1CSXLAAb,Hakaret,Hakaret,2.04526686668396
"Beyan beyandır, kadı b...  dur olmadı sil bunu sil",Temiz,Hakaret,1.4315760135650635
Mert senin amina korum amk pici Bi daha elini kaldir kardesime elini gotune sokarim amk iti,Tehdit,Tehdit,0.7182497978210449
RE Dragon Slayer Dragon Slayer serisine taşıma Anneni sikeyim Sen Kaltak Oğlu,Hakaret,Hakaret,0.9167208671569824
İstabul depreme hazır mı ?    İstanbul halkı depreme hazır mı ?    Türkiye depreme hazır mı ?       -HAYIR !!!,Temiz,Temiz,1.1250381469726562
günaydın hayırlı sabahlar,Temiz,Temiz,4.597338676452637
İkincisi sadece benim işim ama birincisi için engellenmeyi kabul edeceğim Jeff beni sola ve sağa taciz etti ve bu aptal mücadeleye başladı lütfen onu da engelleyin,Temiz,Hakaret,11.890888929367065
Belli olmaz 10 yıl sonra bir boka yaramayan sizin gibi komistler başa gelirse siz başarısınız,Hakaret,Hakaret,2.2442049980163574
Trabzon'un Çaykara ilçesinin Rus ve Ermeni işgalinden kurtuluşu (1918) Artvin'in Şavşat ilçesinin Gürcü işgalinden kurtuluşu (1921)🇹🇷,Temiz,Temiz,0.8159501552581787
Seni öldüreceğim lanet olası Nerede yaşadığınızı bulacağım ailenizi katledeceğim ve sonra sizi ölümüne işkence edeceğim,Tehdit,Tehdit,0.8691489696502686
"Zamanın Karun'u olduğunu gösteren @USER zihniyetine ve BÜYÜK TÜRK MİLLETİ'ni bölen, ayrıştıran, aşağılayan, hakaret eden @USER beyefendiye #23Haziran'da #YeterArtık denilecek.      Yazan eski @USER'li, yeni @USER karşıtı...      🤗      #EYT   #HerseyGuzelOlacak",Hakaret,Hakaret,1.4647879600524902
36 mi?  24-26 falan saniyordum. 36 ne? Gözümde bir saniyede uzuun bir kariyer bekleyen genc aktristen babaanneye evrildin Lupita. Biliyorum çok umrunda ama söylemek istedimashja,Temiz,Hakaret,0.8068318367004395
Ben sadece böyle bir konuda adanmış bir makale olan bir web sitesi küfür idare edemez komik buluyorum Ama hey dikkati gerçek sorundan uzaklaştıracak her şey Benim için asıl mesele makalenin bir düzenleme ile daha iyi mi yoksa daha kötü mi yapılacağıdır SlimVirgin büyük düzenlemesinde bir ya da iki fiili düzeltmiş olsa da önemli gömülü notların silinmesinin yanı sıra asılsız doğruluk soruları ve şehir efsanesi ile silinmesi de dahil olmak üzere genel sonuç makaleyi olduğundan daha kötü hale getirdi Diğer bazı problemler de listelenmiştir Bunların hiçbiri görünüşe göre SlimVirgin in zihninde problem değil Görünüşe göre hepsi makaleyi daha iyi hale getiriyor Elimizde büyük bir saptırma var Makale daha da kötüleşti Ancak SlimVirgin bunu kabul edemez Bunun yerine değişikliğinin basitçe kopyalanması olduğunu söyleyerek dikkati dağıtacak ben ve başka bir editörün bu sayfaya sahip olmaya çalıştığımızı her şeyin benim gibi editörlere kaynaksız düzenlemeler eklediğini POV ve sonunda çok yemin ederim SlimVirgin koşullarınızın kurbanından başka bir şey yapmadınız Makaleye veya tartışma sayfasına yazdığınız TEK şey için sorumluluk almadınız HER ZAMAN bir başkasının hatasıdır Yapmayı itiraf edeceğim şey wikipedia kurallarını çiğnediğimi ve tartışma sayfasında yemin ettiğimi itiraf ediyorum Bunun için özellikle üzgün değilim ama eğer insanlar bu konuda çok fazla sorun yaşıyorlarsa dili atarım SlimVirgin in bana karşı tesviye ettiği diğer her suçlama yanlış Makalede NPOV ihlal etmedim Sayfanın sahibi olmaya çalışmadım Size kapsamlı bir çağrı diyerek kişisel bir saldırı düzenledim ama özür dilemeyeceğim çünkü sözlerimi asla söylemeyeceğim bir şeye tamamen çarpıttığınıza doğrudan yanıt verdi Asla introda muhalefet yok kadar moronik bir şey söylemem Yine de beni nereye aktardığınızı göstermek için ne düzenlemenizi sağladığınızı fark etmediniz ya da bir strawman saldırısı için özür dilediniz Ama hey bunun hakkında konuşmayalım FuelWagon un konuşma sayfasında kullandığı kötü sözlere odaklanalım Her neyse,Temiz,Hakaret,0.9079678058624268
Hoş Geldiniz Merhaba Wikipedia ya hoş geldiniz Umarım yeri beğenirsiniz ve kalmaya karar verirsiniz Sizi topluluğumuzda görmekten mutluluk duyuyoruz İşte yeni kullanıcılar için birkaç iyi bağlantı Yeni kullanıcı günlüğüne uğrayın ve başkalarına kendinizden bahsedin Mesajlarınızı her zaman konuşma sayfalarında imzalayın Bu şekilde diğerleri kimin hangi yorumları bıraktığını bilecektir Vikipedi Beş Sütun Wikipedia Sözlük Talimatlar Harika bir makale nasıl yazılır Adlandırma kuralları Resim öğretici Düzenleme politika davranış ve yapı öğretici Nasıl bir sayfa düzenlemek için Stil Kılavuzu Umarım burada düzenleme zevk ve Vikipedi olmak Herhangi bir sorunuz varsa yardım sayfalarını görmek veya köy pompasına bir soru eklemek için tereddüt etmeyin Topluluk Portalı da çok faydalı olabilir Katkılarınız için teşekkür ederiz Mutlu düzenleme,Temiz,Temiz,2.2391271591186523
"Hocam bence kaçın, grupta büte kaldık diye hocanın çocuğunu kaçıralım diyolar",Temiz,Tehdit,5.4331300258636475
"‘’Kalbi çirkin olan insanlara, sırtınızı milim milim ezberletin.’’",Temiz,Hakaret,1.4637179374694824
Haydi hayırlısı ermeni başı deccal aponun karayılanı bayik Kıstırildi müjdeli haber https://t.co/ysnORDr8pz,Hakaret,Hakaret,1.0424959659576416
Evde hasta bakim teknikerleri evde saglik hizmetleri birimlerine istihdam edilmeyi bekliyor Herkes Kendi alanında çalıştırılsın,Temiz,Temiz,0.8789098262786865
Kasıtlı mı Kasıtlı olsun ya da olmasın yararsızdır AnonomousBoy1234 adlı bir hesap oluşturun ve isterseniz imzanızı olarak ayarlayın Çünkü herhangi bir biçimde oturum açmazsanız sonuç insanları üzmek olacaktır Ve niyetinin bu olduğunu sanmıyorum değil mi Herkes yaptığını yapsaydı nasıl hissederdin Saygılarımızla,Temiz,Temiz,1.03678297996521
eğimli bir deli gibi,Temiz,Temiz,0.850208044052124
Talkback Challengethelimits Merhaba sizden duymak güzel Abhishek ile tekrar anlaşmazlığa düştüm ve 22 Haziran kadar ayrılan yerlerim geri çekildi Senden istediğim sayfalara baktın mı Abhishek in konuşma sayfasını kısaca ziyaret ettim ve diğer editörlerle ciddi anlaşmazlıklara giriyor gibi görünüyor Neden çocuk eldivenleri ile tedavi ediliyor Başka bir notta açıkça hiçbir işi olmadığında birkaç sayfaya koyduğum görüntüleri kaldırdı Hiçbir resim içermedi sayfanın herhangi bir resim olmadan olmasına neden oldu Daha kaliteli görüntüler eklenirse sorun yaşamadım ama hiç yok Ben geri yüklendiğinde ben anlaşmazlık çözümü için gitmek gerektiğini düşünüyorum,Temiz,Temiz,0.8192520141601562
Allaha inandiklari iddi eden bu kesim Allahi inkar ediyor koca evreni yaratmois gecmisi gelcegi ingilizi almani daha bilmedigimiz insanlari biliyor sanki bitek bunlara hukum veriyormus gibi yok ataisti yok anasinin amini sole yapsin bole yapsalar allaha akil veriyorlar aq,Hakaret,Hakaret,0.8154277801513672
DRV hakkında yorum Veronica Moser daki DRV nin kapatılmasıyla ilgili yorumunuzu daha yakın konuşma sayfasına taşıdım muhtemelen tartışma için en iyi yer,Temiz,Temiz,0.8145372867584229
Bu aralar popüler ya etkileşim için dayamış koduğumun görgüsüzü,Hakaret,Temiz,0.8164370059967041
"@mevlut0854 @cakir_rusen @AylinAsLIM @aslanferit21 Süper beyin amq.. Solucanda daha çok beyin var. Kürtleri inkar et, sonra hakaret et, sonrada göt korkusuyla ""kardeşlik masalları* anlat. Tam bulanık bir işid kafası. Sikmişim böyle devleti, benim empatim mazlumlardan yana. Sonuçta @RTErdogan, @dbdevletbahceli öküzlerin devleti",Hakaret,Hakaret,1.1264851093292236
Amed değil diyarbakir amini siktiğimin kürtleri ülke icinde ülke kurma fikri olanlar devam etsin kana kan dise dis sizinde ananizi sikicez,Hakaret,Hakaret,0.8144679069519043
@USER Acınası bir insansın. Umarım toplumdan dışlanırsın.,Hakaret,Hakaret,0.8228850364685059
Survıvor hayatımda Nagihan kadar doğal tepkileri olan başka yarışmacı Yok net hataları var mı var herkes gibi ama kaygısı Yok oynayayım aman iyi olayım diye endişesi Yok halka oynaması Yok hatalarıyla da seviyoruz #Survivor2018,Temiz,Temiz,1.123093843460083
"Sen sev, çekip giden yâr utansın.",Temiz,Temiz,1.1278281211853027
İYİLEŞTİRİLECEK MADDE İLE İLGİLİ ÇOCUKLAR MUHAMMAD YUSUF ATTARI ŞAHIBA MADINA MADINA VE VB,Temiz,Temiz,0.8158059120178223
arka sokaklar ın mesut komiser şevket çoruh özge turna ya evlenme teklifi etti,Temiz,Temiz,0.817359209060669
tane götüm olsa bi tanesi nude atmam buna,Hakaret,Cinsel Taciz,1.0414330959320068
A.koduğumun japonları serbest vuruşta öyle vakit harcarsanız 90+4te yersiniz golü,Hakaret,Hakaret,0.9009158611297607
Ah evet ve Kore topraklarını çalmaya çalıştığınız için cehennemde yanacaksınız Siktir git seni lanet Nip,Hakaret,Hakaret,0.8166899681091309
@USER Konu sagopa kajmere nasıl geldi ya 🤔 Celal İlber daha iyiydi sanki,Temiz,Temiz,0.8192682266235352
@USER Efes yener amk 40 tane üçlük mü atılır bir maçta bize bunların en az 20 sini sokarlar efes finalde kesin fatih terim şansı= ergin ataman şansı,Temiz,Temiz,0.8161592483520508
Bi dat olan günde perşembe orucuna niyetlenerek oruç tutulur mu,Temiz,Temiz,0.8195667266845703
Bizim insanımızın evlenme ve çocuk yapma oranı düşükken bunların yabani hayvanlar gibi üremeleri hiç mi korkutmuyor sizi kardeşim. 20 30 yıla Arap devleti olucaz aq Bi kendinize gelin yeter artık,Hakaret,Hakaret,0.8205220699310303
Bir hak talebi sadece yayınlandığı için doğru değildir Ve Tamerlane yi Hitler çevirebilseniz bile bunun Wikipedia da olması gerektiği anlamına gelmez Onu pragmatik bir hükümdar haline getirebilirsiniz Gerçekten Hitler in bu Tamerlane makalesinde gitmesi gerektiğini düşünüyorum Bunu yarına basarsam George Bush günümüzde Julius Cesar ın makaleyi yapacağını sanmıyorum Bir derecesi almazsa,Temiz,Temiz,1.4291958808898926
"Hiçbir şeyin aslında sizin sandığınız gibi olmadığını fark ettiğinizde, ne yapardınız?",Temiz,Temiz,289.12912106513977
"Noldu lan ibne yobazlar? Mete gibi bilim insanı Ayasofya'yı cami olarak içine sindiremedi diye bu gargara niye?  Dünya ve medeniyet tarihinin en önemli eserlerinden birisi cami yapıldı. Modern ve ileri görüşlü, aklı başında kimsenin içine sineceği bir durum degil bu...",Hakaret,Hakaret,0.966249942779541
Cok eski bir sevgilim son 2 yildir 3 4 ayda bir fotograflarini atip naber diye mesaj atiyor. Amk karisi ne yapmaya calisiyor bir turlu anlamadim.,Hakaret,Temiz,0.8184571266174316
Pakistan geri dön Burada istemiyorsun,Hakaret,Temiz,0.8212752342224121
Bana bisiler yazıyorsunuz sonra görüldü atıyosunuz öldürürüm sizi bak gebertirim sizi yeter ulan,Tehdit,Tehdit,0.7028927803039551
Bırak Gökhan Özoğuzu gel biz senle adresleşelim lan Yirmi senede yatsam seni karanlık sokağa gömmeyen olsun aq yetmesi seni,Tehdit,Tehdit,7.453874349594116
geçici ömürlü kokulu güzel çiçek mi Belki de yapraktır ağaç için soluk alıp veren ve ona yaşamını sürdürmesi için enerji sağlayan yeşil şemsiye Bunlardan hiçbiri tek başına öz değildir ama hepsi bir arada özü teşkil eder,Temiz,Temiz,1.0560181140899658
Bu kullanıcı bir fahişenin çocuğudur,Hakaret,Hakaret,1.5410971641540527
Olm şu Fransa’nın forveti Giroud’ oldum olası sevmedim ya Bir futbolcu peste bile topu ezer mi amk bu herif eziyor ya,Hakaret,Temiz,1.6578209400177002
Videonun sonunda butun cevaplar veriliyor Oraya gelene kadar agiz ishali olmus moruk,Hakaret,Temiz,1.7392699718475342
Bu it levente şerefsiz diyecem vasfı zaten yok Puştun gavur evladına Ulan diye açacam ağzımı adam değil Seni hangi ana yetiştirdi bilemem ama şunu iyi biliyorumki sen bu vatanın bu toprakların mahsülü değilsin Gelde bu veledi zinaya ulan piç diye söze başlamama Ne Haddine,Hakaret,Hakaret,0.7955970764160156
başkan evde en son sözü hep ben söylerim haklısın hayatım mutlulugun formülü🤣🤣,Temiz,Temiz,0.8209898471832275
En güzeli beyinsiz davranıcaksın amk yoksa hayat kısa,Hakaret,Hakaret,0.7404429912567139
"@USER Sayın başkan lütfen açıklamalariniza dikkat edin. Bu, güney doğu secmeniyle CHP nin arasina mesafe koyma projesine hizmet ediyorsunuz.",Temiz,Temiz,0.8954792022705078
Kaynaklar,Temiz,Temiz,1.123647928237915
İstediğiniz kıvama sokup manipüle edemeyince de o insanlara gıcık oluyorsunuz.,Temiz,Temiz,0.7293312549591064
@USER @USER @USER @USER @USER @USER Gol atacak forvet yok forvet kim gol atacak ben anlamıyorum.,Temiz,Temiz,2.0398993492126465
kaybolan çocuklar Rize valisi ve yaşında olan Çocuklar Ormanlık alanda sağ olarak bulundular Sağlık durumları iyi Şükür,Temiz,Temiz,0.85636305809021
ama birine fazla para veriyorsun,Temiz,Temiz,1.1837072372436523
amk domuzu,Hakaret,Hakaret,1.4337081909179688
Clupte kafede barda nerede olursa bir Avrupayla tanışınca aa sen nasıl Türk olursun bu hangi dil siz Arapça konuşmuyor musunuz gibi saçma şeyler duymaktan bıktım 21.yy dayız aq cahilleri ben italyana aa siz niye ispanyolca konuşmuyorsunuz diyor muyum,Temiz,Temiz,1.1247010231018066
aptal fuck işimi silmeye nasıl cüret edersin,Hakaret,Hakaret,0.8166131973266602
"hiraizerdüs dinliyorum, kendime gram saygim yok yeminle",Temiz,Temiz,1.1237270832061768
@USER Ya dövmeye karşıyım ben. Dövülerek terbiye edilmez çocuk. Ama o yaştan sonra bu sorumsuzlukları ile nasıl terbiye edecekler merak konusu.,Temiz,Temiz,1.431122064590454
"Şairin dediği gibi, kendimi ağır ve müşfik akan suyun koynuna bırakmış gidiyorum.",Temiz,Temiz,1.086899995803833
Oh ben de 1000 sorumluluk alıyorum Ben linç edilmesi ve öldürülmesi gereken değersiz bir pislik,Hakaret,Hakaret,0.853999137878418
martyn lowery Yazar veya ŞİMDİ AŞK Tarihler bilinmiyor Doğum yeri ve arka plan bilgisi bilinmiyor,Temiz,Temiz,1.4302289485931396
Kardeşimi markete üstü senin olsun diye kandırarak gönderemiyorum artık.  Keşke hep küçük kalsalar yaa,Temiz,Temiz,0.8173587322235107
"""Ben şimdi sana kalk gel demem. Beklerim hep ama gel demem, diyemem. Çünkü öyle öğrendim. Canım çok yanıyor şuan. Eğer gelirsen, sarılırsan bana, yapıştırırsan kafamı göğsüne, ortalığı ayağa kaldırırcasına ağlarım. Ama gel demem, diyemem.""",Temiz,Temiz,3.2750957012176514
Merhaba Bu numara değişik değişik şehirlerin hepsinde 0743 584 2599 geçiyor Aramadım ama merak ettim acaba hangi şehirdesiniz Gaziantep te iseniz arayacağım değilseniz aramayacağım,Temiz,Temiz,0.8165743350982666
Bir eylül akşamındayız kimse gülmüyor belki biraz önce birini kaybetmişiz siz hiç eksilmediniz mi biz çok eksildik bir hikaye bitmiş ansızın ölüm başlamış,Temiz,Temiz,1.1270630359649658
Kimse kulübe sponsor olmak istemiyor Ayrılanlar hepsi kötü ayrılıyor kulüp sahibi Eli Tabib ve yardımcısı Eli Ohana için gidenler egoist futbolcuları taraftarı düşünmeyen insan türleri olarak tanıtıyor Haliyle barış ya da sevgiden bahsetmek mümkün değil,Temiz,Temiz,1.1270060539245605
tamam sosyal demokrasi falan eyvallah ama serkan daha da bozmaz dedik fakat sen,Temiz,Temiz,1.4307749271392822
24 Mayıs 2011 UTC Tabii ki değil Makalede hiçbirimizin bunu önermediğini sanmıyorum Ancak bu makale WP FRINGE değil WP NPOV un ihlali olacaktır çünkü bu makale WP FRINGE ile ilgilidir bu da Fringe şeyler hakkında konuşamamasından muaftır TK CN 04 54,Temiz,Temiz,0.7293698787689209
Kızlar şu erkeklere artık inanmayın lütfen sevgilisiyle ayrılan tüm kankalarım beni arıyor 😂😂😂yeteeeerr,Temiz,Temiz,0.9039218425750732
@USER Ben bağımsız demedim ki..Bağımsız dediğimi kimse ispat edemez..,Temiz,Temiz,0.9962120056152344
@USER Once suni bir yukselis sonra düşüş bekleyebilir miyiz,Temiz,Temiz,0.8053257465362549
Bin selam olsun sesine Arar’ım seni seviyorum 💕😘 @USER #fundaararfan,Temiz,Temiz,1.5708191394805908
@USER Bi gülesim geldi la oğlum ilk kez yenilmiyorsun çok sevinme hızlı giden atın b.k seyrek düşermiş😂😂😂,Hakaret,Temiz,1.1228349208831787
Obama siyasi bir rakibe kanser ve kaltak mı dedi yoksa başkası yaptığında yüksek sesle güldü mü,Temiz,Temiz,1.5346391201019287
@USER Vedat güzel bir başlangıç yaptı ama kendini anca avrupa kupalarında oynayarak ispatlayabilir süper ligde oynayan adamı harry kanein yerine 1. forvet alacak halleri yok,Temiz,Temiz,0.7218420505523682
Ben seni özledim hadi özür dile barışalım,Temiz,Temiz,0.9972867965698242
Çalışmam gerekiyor ya bir yandan uykum geldi bir yandan da nasıl Twitter’ bakasım var,Temiz,Temiz,1.2513220310211182
@USER Şu an hedefi yok çünkü toplamamız devam ediyor. Ortalama çıkınca yazacağım Yusuf Bey,Temiz,Temiz,1.1260032653808594
decline Eh artık engellenmemiş olmanız durumunda resmi olarak bir hesapla sınırlısınız burada hâlâ tehlikede olan vandalizm sorunu var Bu kağıdı bulduğunuzda şimdiye kadar oluşturduğunuz her hesabı bize bildirin Daha fazla yaratma izniniz yok Aslında bu noktada siz KİŞİ bu projeden süresiz olarak engelleniyorsunuz,Temiz,Tehdit,0.8207898139953613
Sabahtan beri gördüğüm kaçıncı kötü haber acaba biri karısının boğazını keser diğeri de kıyma makinesinden geçirir TC cehennemden bir köşesin adeta,Suc Ovgusu,Suc Ovgusu,0.8190779685974121
Eşcinsel lulz urNerdy eşcinsel Lulz izin ver eşcinsel,Hakaret,Temiz,0.8159329891204834
@1_fenerli_samet @alexsolayak10 @GalatasaraySK Böyle futbol cahilleri yüzünden adımız çıkıyor aq. Josefin net kırmızı kartını konuşmuyor gidiyor fotoğrafla pozisyon yorumluyor  https://t.co/E0mKWdGxpH,Hakaret,Hakaret,0.8199520111083984
UTC Bu iğrenç kömür brülörü hak ettiği şeyi aldı Umarım tüm bu olay diğer beyaz fahişelerin maymunlarla birliktelik yapmasını engeller 96 48 13 234 00 03 30 Ağustos 2010,Hakaret,Hakaret,0.8164277076721191
"@USER Çok doğru bir uygulama diye düşünüyorum sayin bakanım.Ben bulduğum yavru köpeği okulun karşı yolunda beslemeye çalıştığımda dönemin okul müdürüyle büyük problemler yaşamıştım ancak.Evime götürmemi ya da bağlamamı istemişti,ben de kurum içinde olmadığını ve beslemelerini öğle aras",Temiz,Temiz,0.8177449703216553
Neden vidalanmıyorsun Beni taciz etmek yerine neden vidalanmıyorsun,Hakaret,Hakaret,0.8175389766693115
eşek olmayı bırak Alman dergisine aşık bir Alman gibisin bu harika Bir derginin zamanları vardır dünyanın geri kalanının zamanları vardır dergilerinizin zamanlarının daha önemli olduğunu öne sürmeye çalışmayın Dünyanın geri kalanı derginizi gerçekten önemsemiyor sadece zamanları önemsiyorlar,Hakaret,Hakaret,0.9965131282806396
"Türklerin can düşmanı Yahudi melezi dedeleri Osmanlı gibi, Türkleri yine; varını yoğunu hortumlayıp, fakirlikle, hastalıkla, çocuklarını eğittirmeyerek, teröristle, savaşla, tecavüzle, cinayetle, sistemli, planlı, günbegün yok ediyorlar. https://t.co/7pdtrNXP8y",Hakaret,Hakaret,0.9447600841522217
kaka siktir git,Hakaret,Hakaret,0.8185086250305176
ayrica ilk orospu evladi yazdi kor musun amina koyayim ben kufur etmemistim isinize gelene salliyosunuz anca,Hakaret,Hakaret,4.197000741958618
@USER sanmam tartışırlar sonra barışırlar oyun heycanı dok oyunu bide olur böle şeyler,Temiz,Temiz,5.698009252548218
Leonora Jakupi Kjo me vlera është shumë subjektive sh ty të pëlqen muzika kayası dikujt tjetër muzika pop kështu Leonora ve Adelina dhe shumë tjera përfaqësojn muzikën që dëgjohet nga shumica popullit Sjelle ndonjë fotografi të rock bandeve nëse ki,Temiz,Temiz,0.8465747833251953
Türkiye Cumhuriyeti nde beka sorunu yok Sadece 17 yılda ülkeyi her alanda dibe vurduran Akp ve onun destekçisi MHP sorunu vardır,Temiz,Temiz,2.6683919429779053
@USER sana güvenen oy atan 1060 Bursaspor sevdalısının yüzünü kara çıkarma transfer yap başarı gelsin Başkan bizde arkanda duralım herzaman,Temiz,Temiz,1.1237220764160156
Khamenei nin nükleer silaha karşı fetvasını yarattığın için teşekkürler Ali Khamenei sayfasını inceliyordum ve Fatwa bölümü için ayrı bir sayfa oluşturduğunuzu fark ettim Bunun için teşekkür etmek ve makalede birkaç iyileştirme yaptığımı bildirmek istedim,Temiz,Temiz,1.4310109615325928
"@psikologg1 @uzunabdurrahman +++Çevremde Erdoğan’ı eleştiren çok kişi var ama hiç biri de Silivri’de tatil yapmıyor.Adam gibi eleştireceksin, edep ve ahlak sınırlarını aşmayacaksın..Ülkenin CB nına, seni yargılayıp Taksim meydanında sallandıracaz dersen Silivri’nin soğuk betonlarında yatarsın..",Tehdit,Tehdit,3.891510009765625
Evet yediği yemeği hikaye olarak atmayanı dövüyorlar herhalde 🤔,Temiz,Temiz,6.0590221881866455
Su hayatta en cok seyden nefret ederim Acik secik giyinen karilarin instagramda sayfa reklami yapmasi Benim takip ettigim sayfanin bunu paylasmasi,Hakaret,Temiz,0.7997171878814697
Tatlı ve sert seven gizli bayanlar gelsin 06445990857,Temiz,Cinsel Taciz,0.817471981048584
Aptallar Bazı salak bir enstrümanı cilt flütü olarak değiştirdi Başka ne berbat ettiklerini kontrol etmek ve görmek isteyebilirsiniz,Hakaret,Hakaret,1.1244070529937744
starına sokim seni Ereğli kürdü,Hakaret,Hakaret,1.6330459117889404
about Kurnaz Rumlar harekete geçti İtalya ve Fransa ya Doğu Akdeniz de yeni ruhsat Shared through,Temiz,Temiz,1.2361090183258057
Tamamen Stephen Lawrence makalesinde yaptığım düzenleme Met web sitesinin eski sürümüyle tamamen ilgilidir Aptal yalancı,Hakaret,Hakaret,1.123016119003296
Sen gel enflasyonu 200₺ köprü ücretine ucuz diyen ya anlat ne günlere kaldık aq salağı,Hakaret,Hakaret,1.29600191116333
Belki berbat olsaydın daha ansiklopedik olurdu,Hakaret,Hakaret,1.2616639137268066
ve bir yönetici,Temiz,Temiz,6.39639687538147
@USER youtube go isimli youtube un kendi uygulamasi var. beta surum ama cok guzel. yalniz sadece uygulama uzerinden izleyebiliyosun,Temiz,Temiz,4.546065807342529
@USER Alıntı yapöış duyar kasmış tepem attı sildim sokarım böyke işe amk,Hakaret,Hakaret,1.037492036819458
bunlar varoş bunlar paçoz,Hakaret,Hakaret,3.148157835006714
